"시설년도","위치코드","시설구분1","시설구분2","쉼터명칭","도로명주소","지번주소","시설면적","이용가능인원","비고","경도","위도","X좌표(EPSG:5186)","Y좌표(EPSG:5186)"
"2026","1156053500","공공시설","복지?문화?체육시설","영등포아트스퀘어","서울특별시 영등포구 영중로 15 (타임스퀘어)","서울특별시 영등포구 영등포동4가 442","","200","","126.9033410","37.5170750","191454.83057273","546403.61949793"
"2026","1156053500","공공시설","복지?문화?체육시설","문화라운지따따따","서울특별시 영등포구 문래로 196 (영등포구관광정보센터)","서울특별시 영등포구 영등포동4가 442-6","","15","","126.9031970","37.5179410","191442.19909998","546499.74768195"
"2026","1156053500","공공시설","복지?문화?체육시설","영중종합사회복지관","서울특별시 영등포구 양산로 232 (영등포공공복합시설)","서울특별시 영등포구 영등포동2가 466","110.40","15","","126.9090010","37.5222570","191955.76109668","546978.25740255"
"2026","1156053500","공공시설","복지?문화?체육시설","영등포쪽방상담소온기창고","서울특별시 영등포구 경인로 829","서울특별시 영등포구 영등포동4가 426-7","97.00","17","","126.9050160","37.5161060","191602.80093584","546295.92190111"
"2026","1156053500","공공시설","복지?문화?체육시설","햇살보금자리응급구호시설(노숙인)","서울특별시 영등포구 국회대로54길 41-16  (영등포동2가)","서울특별시 영등포구 영등포동2가 28-150","263.80","65","","126.9104576","37.5220759","192084.50426839","546958.03400752"
"2026","1156053500","공공시설","복지?문화?체육시설","보현종합지원센터응급구호시설(노숙인)","서울특별시 영등포구 버드나루로 24","서울특별시 영등포구 영등포동2가 94-31","802.80","200","","126.9125610","37.5212360","192270.35698953","546864.64071557"
"2026","1156051500","특정계층이용시설","회원이용시설","우성4차아파트경로당","서울특별시 영등포구 영등포로64길 8 (신길우성아파트 노인정)","서울특별시 영등포구 신길동 102-8","181.00","35","","126.9177400","37.5138240","192727.46349530","546041.58919324"
"2026","1156051500","특정계층이용시설","회원이용시설","순영아파트경로당","서울특별시 영등포구 영등포로62길 42 (순영웰라이빌 102동)","서울특별시 영등포구 영등포동 648","32.00","38","","126.9132340","37.5165510","192329.37091244","546344.60954035"
"2026","1153080000","특정계층이용시설","회원이용시설","한양수자인에듀힐즈(아)경로당","서울특별시 구로구 항동로 42 (한양수자인 에듀힐즈 501동)","서울특별시 구로구 항동 241","","","","126.8258020","37.4784770","184592.03812090","542129.60569571"
"2026","1153080000","특정계층이용시설","회원이용시설","구립수목원경로당","서울특별시 구로구 연동로 296-12 (늘푸른빌)","서울특별시 구로구 항동 5-6","41.00","40","","126.8243460","37.4862950","184464.87231171","542997.54006278"
"2026","1153080000","공공시설","공공청사","항동주민센터","서울특별시 구로구 연동로 191-19 (항동)","서울특별시 구로구 항동 243-1","386.00","116","","126.8224112","37.4792566","184292.28189875","542216.69121944"
"2026","1100000000","특정계층이용시설","특수근로자 쉼터","휴서울이동노동자가산쉼터","서울특별시 금천구 가산동 60-35","서울특별시 금천구 가산동 60-35","","10","","126.8857000","37.4771830","189889.89538031","541977.87297114"
"2026","1154551000","생활밀착민간시설","종교시설","한빛교회","서울특별시 금천구 가산로7길 6 (가산동)","서울특별시 금천구 가산동 152-37","25.00","30","","126.8925646","37.4757330","190496.90203320","541816.22746273"
"2026","1154551000","공공시설","복지?문화?체육시설","대한적십자사금천봉사나눔터","서울특별시 금천구 가산디지털2로 169-44 (가산동)","서울특별시 금천구 가산동 535-146","20.00","20","","126.8749505","37.4826400","188939.88069847","542584.73591453"
